status,driver_id,dttm
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 09:07:14.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 10:16:19.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 10:31:45.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 10:55:08.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 12:00:15.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 13:13:22.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 14:33:20.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 15:40:25.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 16:47:38.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 17:12:30.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 17:29:16.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 18:12:21.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 18:20:31.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 19:53:33.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 20:35:43.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 21:59:51.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-22 23:37:57.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 00:06:29.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 01:18:08.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 01:45:55.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 03:23:47.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 04:10:06.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 05:20:37.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 06:51:03.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 07:43:25.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 08:24:15.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 09:00:30.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 10:03:20.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 10:11:53.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 10:32:43.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 10:39:21.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 12:09:57.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 13:48:31.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 13:57:55.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 14:48:34.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 15:40:21.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 16:24:27.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 16:47:52.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 17:03:46.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 18:18:49.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 19:38:39.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 20:05:05.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 20:48:41.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 21:35:07.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 21:42:05.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 22:58:01.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 23:14:51.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-23 23:27:10.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 00:42:52.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 01:43:33.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 01:53:31.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 02:35:13.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 02:55:20.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 03:01:27.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 03:47:57.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 05:13:47.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 06:13:07.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 07:45:34.620339
ontrip,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 08:15:53.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 09:54:47.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 10:18:01.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 10:58:50.620339
busy,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 11:50:05.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 12:00:25.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 12:53:23.620339
free,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 13:14:12.620339
enroute,041ddc65a16649129eb6dbee9b54d6e8,2018-02-24 14:52:46.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-18 21:21:44.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-18 22:12:36.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-18 23:52:08.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-19 00:04:52.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-19 00:58:02.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 02:29:39.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 03:14:38.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 03:55:43.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 04:06:28.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 05:22:12.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-19 06:50:43.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 08:10:30.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 08:35:17.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 10:09:51.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 10:30:55.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 10:45:12.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 11:42:14.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 12:08:14.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-19 13:36:44.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 13:55:08.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-19 14:22:37.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 15:50:23.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 16:17:29.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 17:52:23.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 18:00:38.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 18:27:03.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 19:05:50.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 19:41:22.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 20:35:05.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 21:10:07.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-19 21:21:49.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-19 22:14:40.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-19 23:50:47.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-19 23:58:15.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 00:02:06.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-20 01:19:46.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 02:23:46.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-20 03:16:12.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 04:45:45.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 06:14:16.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 07:34:57.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-20 08:12:38.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-20 09:14:17.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 10:07:05.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 10:30:32.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 11:37:30.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 12:43:18.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 13:37:03.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-20 15:01:58.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-20 15:07:21.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 15:44:00.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 15:49:03.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 17:07:55.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 18:14:16.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 19:37:28.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 20:06:26.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 20:13:48.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-20 21:38:48.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-20 22:05:31.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-20 23:22:20.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 00:43:21.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 01:42:25.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 02:36:16.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 03:14:06.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-21 04:39:23.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 04:41:34.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 05:58:53.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 06:16:46.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 07:55:36.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-21 09:05:28.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 10:39:09.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 10:47:41.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 11:00:01.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 12:16:48.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-21 12:33:28.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 13:24:54.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 14:25:01.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-21 14:52:32.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 16:08:53.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-21 16:21:29.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 17:27:42.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-21 18:30:23.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-21 19:45:24.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 19:51:48.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-21 20:24:04.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 20:37:05.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-21 21:46:46.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-21 23:00:52.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 00:17:26.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 01:56:22.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 03:13:34.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 04:40:59.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 05:36:51.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 05:51:06.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 07:25:07.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 08:13:56.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-22 09:41:12.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 09:49:45.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-22 10:30:45.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 11:04:48.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-22 12:32:42.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-22 14:05:32.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 14:46:56.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-22 15:16:17.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-22 16:31:57.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 17:54:16.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 17:56:26.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 19:12:41.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 19:53:38.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 20:20:06.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-22 21:36:30.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-22 22:35:08.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-22 22:55:40.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 00:06:15.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 00:13:51.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 01:14:56.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 02:25:11.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 02:58:53.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-23 04:03:40.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 05:00:07.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-23 05:43:27.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 06:39:08.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 06:47:33.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 08:21:12.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 09:41:38.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 09:48:58.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-23 11:28:00.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-23 11:32:13.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 12:05:29.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 12:18:58.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 13:13:23.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 14:16:29.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 15:41:23.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-23 15:50:31.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 16:10:33.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 16:47:31.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 17:37:02.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-23 19:07:13.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 20:15:56.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-23 20:20:02.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-23 21:32:42.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-23 21:52:57.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-23 23:15:19.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 00:30:17.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 01:02:51.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 02:21:10.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 02:39:37.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-24 02:54:26.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 04:34:06.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 05:26:53.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 06:16:42.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-24 06:20:07.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 06:25:42.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 07:44:08.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 08:12:47.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 09:36:49.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-24 11:09:08.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 11:13:50.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 12:21:32.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-24 13:11:29.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 13:27:17.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-24 14:17:01.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 14:23:37.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 15:41:48.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-24 16:45:36.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 17:03:16.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-24 17:43:53.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 17:58:58.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 18:24:33.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 18:48:57.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-24 20:22:34.620339
ontrip,188edc4001a34db3b00d4674ecff411d,2018-02-24 20:57:56.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 22:02:59.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-24 22:05:28.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-24 22:46:42.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-24 23:27:02.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 00:27:16.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-25 00:29:36.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 01:44:41.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-25 01:53:24.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 02:09:53.620339
enroute,188edc4001a34db3b00d4674ecff411d,2018-02-25 02:31:02.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 02:46:19.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-25 03:28:18.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 03:51:22.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-25 04:12:45.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 04:12:53.620339
busy,188edc4001a34db3b00d4674ecff411d,2018-02-25 04:52:23.620339
free,188edc4001a34db3b00d4674ecff411d,2018-02-25 05:50:19.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-18 20:44:25.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-18 20:56:01.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-18 21:41:00.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-18 23:20:01.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 00:00:04.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 00:05:19.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 01:29:32.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 02:22:58.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 02:54:47.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 03:33:13.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 05:06:46.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 06:45:12.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 06:55:59.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 08:08:35.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 08:18:16.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 09:45:58.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 10:18:00.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 10:45:55.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 11:38:11.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 11:40:13.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 13:16:00.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 13:39:01.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 14:22:30.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 14:53:22.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 16:13:06.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 16:47:43.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 17:04:40.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 18:16:03.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 18:43:09.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 18:47:17.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 18:59:06.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 19:02:08.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 20:37:21.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 21:05:39.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 22:12:17.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 22:41:57.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 22:54:57.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 23:00:02.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-19 23:52:00.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 00:19:21.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 01:20:37.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 01:36:53.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 02:56:11.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 04:11:40.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 04:50:47.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 05:37:02.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 05:49:08.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 06:02:36.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 06:18:35.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 07:40:03.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 07:58:16.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 08:20:42.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 09:26:03.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 10:11:52.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 11:17:46.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 12:00:27.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 12:40:50.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 13:06:59.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 13:46:12.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 14:34:58.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 16:06:58.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 17:33:00.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 17:47:26.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 19:25:19.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 20:37:06.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 21:43:49.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 22:03:21.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 22:38:09.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-20 23:50:52.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 01:25:34.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 02:46:48.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 03:43:09.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 04:01:38.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 04:24:02.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 04:30:39.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 05:05:16.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 06:08:33.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 07:32:15.620339
ontrip,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 08:16:06.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 08:54:38.620339
busy,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 10:23:56.620339
free,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 10:51:03.620339
enroute,4536b210783646ffa04265d4bdbdc9ab,2018-02-21 11:25:05.620339
